client_id,client_name,account_track,region,lob,offering,source,industry,master_client_id
1861,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1849,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1679,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1568,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
1300,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
568,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
147,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1817,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
1286,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
318,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
1155,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1055,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
258,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
1422,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
293,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
69,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
1488,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
1869,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
2028,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
1431,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
22,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
644,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
1585,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1084,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
894,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
1704,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
1515,TTEC,TTEC-TTEC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,28
572,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
919,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
818,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1865,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1633,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1795,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
1879,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
484,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
1204,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
185,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1385,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
694,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
1220,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
1611,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
1893,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
1995,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1618,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
351,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
651,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
1964,Wells Fargo,Wells Fargo-Wells Fargo,Australia,Digital Engineering Consulting,Data and AI,Direct Sales,,34
378,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
1559,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
281,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
230,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
802,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
57,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
1745,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
841,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
113,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1689,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
1801,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
631,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
989,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
1872,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
1413,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
1368,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
538,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
2007,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1127,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
1470,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
1250,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
1272,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
201,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
1212,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
175,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
1043,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
753,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
1473,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
1231,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
1549,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
354,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
830,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1721,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
925,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
1597,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
55,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
1003,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
1032,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
237,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
292,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
516,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
199,Amaan Minarals,Amaan Minarals-Mining,Indonesia,Digital Engineering Consulting,Date and AI,Partner,PE,4
1832,Vanderlande,Vanderlande-Vanderlande,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Logistics,32
174,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
401,BFI,BFI-BFI,Indonesia,Digital Biz Consulting,DT,Partner,BFSI,8
1577,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
1949,Wells Fargo,Wells Fargo-Wells Fargo,Australia,Digital Engineering Consulting,Data and AI,Direct Sales,,34
840,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1141,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
552,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
1110,Piramal,Digital Engineering,India,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,21
736,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
272,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
459,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
170,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
72,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
285,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
1675,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
366,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
1567,Tata Consumer,Tata Consumer-Tata Consumer,India,Digital Biz Consulting,Agile Coaching,Partner,Consumer,29
2001,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
467,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
1411,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
1247,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
547,Gtech,Gtech-Turnkey Data,Indonesia,Digital Engineering Consulting,Technical Enablement,Reference,,11
1744,ThoughtWorks,Digital Delivery -Telkomcel,Indonesia,Digital Engineering Delivery,DevOps & QA,Partner,Telecom,30
507,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
671,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
1713,ThoughtWorks,Digital Delivery -Gilead,India,Digital Engineering Delivery,Cloud and Devops,Partner,System Integrator,30
164,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
1031,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
1658,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
959,MPH,MPH,Philippines ,Digital Biz Consulting,DT,Partner ,Healthcare,17
1351,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
1189,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
462,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
1998,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1014,Micro Labs,Micro Labs,India,Digital Biz Consulting,HR Alignment,LeadGen,Pharma,19
27,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
2016,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1221,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
2059,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
2013,Westpac,Westpac-Westpac,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,35
1267,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
1071,NAB,NAB,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,20
255,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
1377,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
246,Amartha,Amartha-Golang,Indonesia,Digital Engineering Delivery,Delivery,Direct Sales,BFSI,5
1265,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
1804,Toyota - TCIN,Toyota - TCIN-Toyota - TCIN,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Manufacturing,31
1284,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
510,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
1899,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
796,Kedaara,Kedaara-PE,India,Digital Engineering Delivery,Mobile App Dev,Reference,PE,15
1268,Sacoor Brothers,Sacoor Brothers-HR,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Retail,23
19,ANSR,ANSR-ANSR,India,Digital Biz Consulting,DT,Direct Sales,PE,1
2048,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
418,BFI,BFI-BFI,Indonesia,Digital Biz Consulting,DT,Partner,BFSI,8
476,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
719,JSW Cement,JSW Cement,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Manufacturing,13
446,CBA,CBA,Australia,Digital Engineering Consulting,Technical Enablement,Partner,BFSI,9
2054,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
1912,Ventana Ventures,Ventana Ventures-Ventana Ventures,India,Digital Biz Consulting,Digital Transformation,Direct Sales,Services,33
1429,TBA LeadoC 2,TBA LeadoC 2-TBA LeadoC 2,Australia,Digital Engineering Consulting,Technical Enablement,Direct Sales,,26
781,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
359,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
2038,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
967,Malabar Gold,Malabar Gold-Dubai,Middle-East,Digital Biz Consulting,Digital Transformation,Partner,Retail,18
1534,TTEC,TTEC-TTEC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,28
1303,Sprinto,Sprinto-Sprinto,India,Digital Biz Consulting,HR Alignment,LeadGen,IT,24
1357,TBA LeadoC,TBA LeadoC-TBA LeadoC,Australia,Digital Engineering Consulting,Cloud and Devops,Direct Sales,,25
332,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
843,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
1119,Piramal,Data Engineering,India,Digital Engineering Delivery,Data and AI,Direct Sales,BFSI,21
303,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
1498,TTEC,TTEC-TTEC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,28
643,Indigenesis,Indigenesis-Finky,Middle-East,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,12
738,KPC,KPC-Mining,Indonesia,Digital Engineering Consulting,Data and AI,Partner,Mining,14
1242,Retail - F21 (Amit 1/5),Retail - F21 (Amit 1/5),Middle-East,Digital Engineering Consulting,AInsightOps,Partner,Retail,22
600,Indigenesis,Indigenesis-GCC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,12
356,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
377,Axis Bank,Axis Bank-Axis Bank,India,Digital Biz Consulting,AInsightOps,Direct Sales,BFSI,7
184,Allianz,Agile Coaching,Philippines ,Digital Biz Consulting,TC,Direct Sales,BFSI,3
829,Kedaara,Kedaara-AI,India,Digital Engineering Delivery,AI Consulting ,Reference,PE,15
58,Adani Green,Adani Green-Safety,India,Digital Engineering Consulting,AInsightOps,Direct Sales,Energy,2
1503,TTEC,TTEC-TTEC,India,Digital Biz Consulting,Digital Transformation,Direct Sales,IT,28
115,Allianz,Delivery,Indonesia,Digital Engineering Delivery,Cloud and Devops,Reference,BFSI,3
526,FlyDubai,FlyDubai,Middle-East,Digital Engineering Consulting,AInsightOps,Direct Sales,Travel,10
909,London Stock Exchange Group,London Stock Exchange Group,India,Digital Biz Consulting,Digital Transformation,Direct Sales,BFSI,16
1591,ThoughtWorks,ThoughtWorks-Ayush,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
314,Astra,Astra- Conglomerate,Indonesia,Digital Engineering Consulting,Data ,Partner,Conglomerate,6
429,BFI,BFI-BFI,Indonesia,Digital Biz Consulting,DT,Partner,BFSI,8
1482,TBA Specmatic,TBA Specmatic-TBA Specmatic,Australia,Digital Engineering Consulting,Technical Enablement,Partner,,27
2025,XL Axiata,XL Axiata-XL Axiata,Indonesia,Digital Engineering Consulting,Technical Enablement,Partner,Telecom,36
1706,ThoughtWorks,ThoughtWorks-Subash,India,Digital Engineering Delivery,Delivery,Partner,System Integrator,30
